run_file,scenario,algorithm,vus,metric,value
result12.txt,secondary,FN-DSA-Precomputed-512,30,refresh_p95,2266.108
result12.txt,secondary,FN-DSA-Precomputed-512,30,e2e_avg,28.779
result12.txt,secondary,FN-DSA-Precomputed-512,30,e2e_p95,113.499
result12.txt,secondary,FN-DSA-Precomputed-512,30,rps,13.47
result12.txt,secondary,FN-DSA-Precomputed-512,50,login_avg,1900.296
result12.txt,secondary,FN-DSA-Precomputed-512,50,login_p95,3834.747
result12.txt,secondary,FN-DSA-Precomputed-512,50,refresh_avg,1792.17
result12.txt,secondary,FN-DSA-Precomputed-512,50,refresh_p95,3875.07
result12.txt,secondary,FN-DSA-Precomputed-512,50,e2e_avg,28.037
result12.txt,secondary,FN-DSA-Precomputed-512,50,e2e_p95,97.609
result12.txt,secondary,FN-DSA-Precomputed-512,50,rps,13.77
result12.txt,isolated,FN-DSA-512,,pure_avg,0.473
result12.txt,isolated,FN-DSA-512,,pure_p95,0.62
result12.txt,isolated,FN-DSA-512,,access_avg,0.471
result12.txt,isolated,FN-DSA-512,,access_p95,0.591
result12.txt,isolated,FN-DSA-512,,refresh_avg,0.478
result12.txt,isolated,FN-DSA-512,,refresh_p95,0.606
result12.txt,isolated,FN-DSA-512,,e2e_avg,0.976
result12.txt,isolated,FN-DSA-512,,cpu_per_tok,0.6
result12.txt,isolated,FN-DSA-512,,rss_kb,38783.96
result12.txt,stress,FN-DSA-512,10,access_avg,0.799
result12.txt,stress,FN-DSA-512,10,access_p95,1.795
result12.txt,stress,FN-DSA-512,10,refresh_avg,0.94
result12.txt,stress,FN-DSA-512,10,refresh_p95,2.572
result12.txt,stress,FN-DSA-512,10,token_ok_s,12.33
result12.txt,stress,FN-DSA-512,30,access_avg,1.041
result12.txt,stress,FN-DSA-512,30,access_p95,2.538
result12.txt,stress,FN-DSA-512,30,refresh_avg,0.884
result12.txt,stress,FN-DSA-512,30,refresh_p95,2.609
result12.txt,stress,FN-DSA-512,30,token_ok_s,13.3
result12.txt,stress,FN-DSA-512,50,access_avg,0.755
result12.txt,stress,FN-DSA-512,50,access_p95,1.675
result12.txt,stress,FN-DSA-512,50,refresh_avg,0.978
result12.txt,stress,FN-DSA-512,50,refresh_p95,2.591
result12.txt,stress,FN-DSA-512,50,token_ok_s,13.63
result12.txt,secondary,FN-DSA-512,10,login_avg,420.568
result12.txt,secondary,FN-DSA-512,10,login_p95,790.58
result12.txt,secondary,FN-DSA-512,10,refresh_avg,319.683
result12.txt,secondary,FN-DSA-512,10,refresh_p95,680.632
result12.txt,secondary,FN-DSA-512,10,e2e_avg,22.306
result12.txt,secondary,FN-DSA-512,10,e2e_p95,39.513
result12.txt,secondary,FN-DSA-512,10,rps,12.33
result12.txt,secondary,FN-DSA-512,30,login_avg,1169.65
result12.txt,secondary,FN-DSA-512,30,login_p95,2241.825
result12.txt,secondary,FN-DSA-512,30,refresh_avg,1047.769
result12.txt,secondary,FN-DSA-512,30,refresh_p95,2279.469
result12.txt,secondary,FN-DSA-512,30,e2e_avg,44.174
result12.txt,secondary,FN-DSA-512,30,e2e_p95,149.684
result12.txt,secondary,FN-DSA-512,30,rps,13.3
result12.txt,secondary,FN-DSA-512,50,login_avg,1889.326
result12.txt,secondary,FN-DSA-512,50,login_p95,3717.088
result12.txt,secondary,FN-DSA-512,50,refresh_avg,1825.799
result12.txt,secondary,FN-DSA-512,50,refresh_p95,3802.41
result12.txt,secondary,FN-DSA-512,50,e2e_avg,24.868
result12.txt,secondary,FN-DSA-512,50,e2e_p95,58.846
result12.txt,secondary,FN-DSA-512,50,rps,13.63
result12.txt,isolated,HS256,,pure_avg,0.002
result12.txt,isolated,HS256,,pure_p95,0.003
result12.txt,isolated,HS256,,access_avg,0.019
result12.txt,isolated,HS256,,access_p95,0.034
result12.txt,isolated,HS256,,refresh_avg,0.018
result12.txt,isolated,HS256,,refresh_p95,0.025
result12.txt,isolated,HS256,,e2e_avg,0.04
result12.txt,isolated,HS256,,cpu_per_tok,0.05
result12.txt,isolated,HS256,,rss_kb,37893.04
result12.txt,stress,HS256,10,access_avg,0.076
result12.txt,stress,HS256,10,access_p95,0.114
result12.txt,stress,HS256,10,refresh_avg,0.011
result12.txt,stress,HS256,10,refresh_p95,0.016
result12.txt,stress,HS256,10,token_ok_s,13.73
result12.txt,stress,HS256,30,access_avg,0.083
result12.txt,stress,HS256,30,access_p95,0.167
result12.txt,stress,HS256,30,refresh_avg,0.01
result12.txt,stress,HS256,30,refresh_p95,0.017
result12.txt,stress,HS256,30,token_ok_s,13.6
result12.txt,stress,HS256,50,access_avg,0.086
result12.txt,stress,HS256,50,access_p95,0.145
result12.txt,stress,HS256,50,refresh_avg,0.022
result12.txt,stress,HS256,50,refresh_p95,0.024
result12.txt,stress,HS256,50,token_ok_s,14.5
result12.txt,secondary,HS256,10,login_avg,377.835
result12.txt,secondary,HS256,10,login_p95,641.533
result12.txt,secondary,HS256,10,refresh_avg,283.351
result12.txt,secondary,HS256,10,refresh_p95,569.982
result12.txt,secondary,HS256,10,e2e_avg,19.425
result12.txt,secondary,HS256,10,e2e_p95,68.45
result12.txt,secondary,HS256,10,rps,13.73
result12.txt,secondary,HS256,30,login_avg,1138.007
result12.txt,secondary,HS256,30,login_p95,2218.929
result12.txt,secondary,HS256,30,refresh_avg,1029.518
result12.txt,secondary,HS256,30,refresh_p95,2111.435
result12.txt,secondary,HS256,30,e2e_avg,17.699
result12.txt,secondary,HS256,30,e2e_p95,36.212
result12.txt,secondary,HS256,30,rps,13.6
result12.txt,secondary,HS256,50,login_avg,1840.237
result12.txt,secondary,HS256,50,login_p95,3789.868
result12.txt,secondary,HS256,50,refresh_avg,1663.302
result12.txt,secondary,HS256,50,refresh_p95,3581.752
result12.txt,secondary,HS256,50,e2e_avg,22.147
result12.txt,secondary,HS256,50,e2e_p95,59.168
result12.txt,secondary,HS256,50,rps,14.5
result12.txt,isolated,RS256,,pure_avg,1.08
result12.txt,isolated,RS256,,pure_p95,1.405
result12.txt,isolated,RS256,,access_avg,1.219
result12.txt,isolated,RS256,,access_p95,1.414
result12.txt,isolated,RS256,,refresh_avg,1.222
result12.txt,isolated,RS256,,refresh_p95,1.412
result12.txt,isolated,RS256,,e2e_avg,2.446
result12.txt,isolated,RS256,,cpu_per_tok,1.3
result12.txt,isolated,RS256,,rss_kb,38204.4
result12.txt,stress,RS256,10,access_avg,2.121
result12.txt,stress,RS256,10,access_p95,4.418
result12.txt,stress,RS256,10,refresh_avg,2.537
result12.txt,stress,RS256,10,refresh_p95,5.041
result12.txt,stress,RS256,10,token_ok_s,11.67
result12.txt,stress,RS256,30,access_avg,1.915
result12.txt,stress,RS256,30,access_p95,3.573
result12.txt,stress,RS256,30,refresh_avg,2.376
result12.txt,stress,RS256,30,refresh_p95,4.578
result12.txt,stress,RS256,30,token_ok_s,13.23
result12.txt,stress,RS256,50,access_avg,2.021
result12.txt,stress,RS256,50,access_p95,4.564
result12.txt,stress,RS256,50,refresh_avg,2.265
result12.txt,stress,RS256,50,refresh_p95,4.335
result12.txt,stress,RS256,50,token_ok_s,13.63
result12.txt,secondary,RS256,10,login_avg,423.466
result12.txt,secondary,RS256,10,login_p95,804.746
result12.txt,secondary,RS256,10,refresh_avg,344.566
result12.txt,secondary,RS256,10,refresh_p95,719.128
result12.txt,secondary,RS256,10,e2e_avg,40.044
result12.txt,secondary,RS256,10,e2e_p95,160.469
result12.txt,secondary,RS256,10,rps,11.67
result12.txt,secondary,RS256,30,login_avg,1162.43
result12.txt,secondary,RS256,30,login_p95,2289.93
result12.txt,secondary,RS256,30,refresh_avg,1097.296
result12.txt,secondary,RS256,30,refresh_p95,2288.151
result12.txt,secondary,RS256,30,e2e_avg,27.143
result12.txt,secondary,RS256,30,e2e_p95,88.099
result12.txt,secondary,RS256,30,rps,13.23
result12.txt,secondary,RS256,50,login_avg,1876.496
result12.txt,secondary,RS256,50,login_p95,3728.714
result12.txt,secondary,RS256,50,refresh_avg,1859.383
result12.txt,secondary,RS256,50,refresh_p95,4190.379
result12.txt,secondary,RS256,50,e2e_avg,26.891
result12.txt,secondary,RS256,50,e2e_p95,104.812
result12.txt,secondary,RS256,50,rps,13.63
result12.txt,isolated,ES256,,pure_avg,0.047
result12.txt,isolated,ES256,,pure_p95,0.082
result12.txt,isolated,ES256,,access_avg,0.062
result12.txt,isolated,ES256,,access_p95,0.084
result12.txt,isolated,ES256,,refresh_avg,0.059
result12.txt,isolated,ES256,,refresh_p95,0.079
result12.txt,isolated,ES256,,e2e_avg,0.123
result12.txt,isolated,ES256,,cpu_per_tok,0.15
result12.txt,isolated,ES256,,rss_kb,37937.44
result12.txt,stress,ES256,10,access_avg,0.156
result12.txt,stress,ES256,10,access_p95,0.256
result12.txt,stress,ES256,10,refresh_avg,0.079
result12.txt,stress,ES256,10,refresh_p95,0.083
result12.txt,stress,ES256,10,token_ok_s,12.87
result12.txt,stress,ES256,30,access_avg,0.207
result12.txt,stress,ES256,30,access_p95,0.476
result12.txt,stress,ES256,30,refresh_avg,0.066
result12.txt,stress,ES256,30,refresh_p95,0.083
result12.txt,stress,ES256,30,token_ok_s,14.13
result12.txt,stress,ES256,50,access_avg,0.218
result12.txt,stress,ES256,50,access_p95,0.526
result12.txt,stress,ES256,50,refresh_avg,0.079
result12.txt,stress,ES256,50,refresh_p95,0.1
result12.txt,stress,ES256,50,token_ok_s,14.4
result12.txt,secondary,ES256,10,login_avg,388.974
result12.txt,secondary,ES256,10,login_p95,683.053
result12.txt,secondary,ES256,10,refresh_avg,315.748
result12.txt,secondary,ES256,10,refresh_p95,640.579
result12.txt,secondary,ES256,10,e2e_avg,21.391
result12.txt,secondary,ES256,10,e2e_p95,59.403
result12.txt,secondary,ES256,10,rps,12.87
result12.txt,secondary,ES256,30,login_avg,1119.779
result12.txt,secondary,ES256,30,login_p95,2240.849
result12.txt,secondary,ES256,30,refresh_avg,987.921
result12.txt,secondary,ES256,30,refresh_p95,1899.453
result12.txt,secondary,ES256,30,e2e_avg,20.091
result12.txt,secondary,ES256,30,e2e_p95,45.412
result12.txt,secondary,ES256,30,rps,14.13
result12.txt,secondary,ES256,50,login_avg,1869.108
result12.txt,secondary,ES256,50,login_p95,3702.296
result12.txt,secondary,ES256,50,refresh_avg,1719.093
result12.txt,secondary,ES256,50,refresh_p95,3589.784
result12.txt,secondary,ES256,50,e2e_avg,39.673
result12.txt,secondary,ES256,50,e2e_p95,156.323
result12.txt,secondary,ES256,50,rps,14.4
result12.txt,isolated,EdDSA,,pure_avg,0.026
result12.txt,isolated,EdDSA,,pure_p95,0.034
result12.txt,isolated,EdDSA,,access_avg,0.052
result12.txt,isolated,EdDSA,,access_p95,0.079
result12.txt,isolated,EdDSA,,refresh_avg,0.052
result12.txt,isolated,EdDSA,,refresh_p95,0.084
result12.txt,isolated,EdDSA,,e2e_avg,0.104
result12.txt,isolated,EdDSA,,cpu_per_tok,0.15
result12.txt,isolated,EdDSA,,rss_kb,38278.44
result12.txt,stress,EdDSA,10,access_avg,0.139
result12.txt,stress,EdDSA,10,access_p95,0.333
result12.txt,stress,EdDSA,10,refresh_avg,0.048
result12.txt,stress,EdDSA,10,refresh_p95,0.064
result12.txt,stress,EdDSA,10,token_ok_s,13.53
result12.txt,stress,EdDSA,30,access_avg,0.137
result12.txt,stress,EdDSA,30,access_p95,0.287
result12.txt,stress,EdDSA,30,refresh_avg,0.047
result12.txt,stress,EdDSA,30,refresh_p95,0.061
result12.txt,stress,EdDSA,30,token_ok_s,14.0
result12.txt,stress,EdDSA,50,access_avg,0.135
result12.txt,stress,EdDSA,50,access_p95,0.256
result12.txt,stress,EdDSA,50,refresh_avg,0.043
result12.txt,stress,EdDSA,50,refresh_p95,0.06
result12.txt,stress,EdDSA,50,token_ok_s,14.37
result12.txt,secondary,EdDSA,10,login_avg,370.777
result12.txt,secondary,EdDSA,10,login_p95,674.877
result12.txt,secondary,EdDSA,10,refresh_avg,281.213
result12.txt,secondary,EdDSA,10,refresh_p95,562.332
result12.txt,secondary,EdDSA,10,e2e_avg,35.4
result12.txt,secondary,EdDSA,10,e2e_p95,139.566
result12.txt,secondary,EdDSA,10,rps,13.53
result12.txt,secondary,EdDSA,30,login_avg,1157.355
result12.txt,secondary,EdDSA,30,login_p95,2428.432
result12.txt,secondary,EdDSA,30,refresh_avg,972.631
result12.txt,secondary,EdDSA,30,refresh_p95,2009.754
result12.txt,secondary,EdDSA,30,e2e_avg,22.378
result12.txt,secondary,EdDSA,30,e2e_p95,62.136
result12.txt,secondary,EdDSA,30,rps,14.0
result12.txt,secondary,EdDSA,50,login_avg,1828.756
result12.txt,secondary,EdDSA,50,login_p95,3693.127
result12.txt,secondary,EdDSA,50,refresh_avg,1715.212
result12.txt,secondary,EdDSA,50,refresh_p95,3654.168
result12.txt,secondary,EdDSA,50,e2e_avg,28.553
result12.txt,secondary,EdDSA,50,e2e_p95,74.055
result12.txt,secondary,EdDSA,50,rps,14.37
result13.txt,isolated,FN-DSA-Precomputed-512,,pure_avg,0.275
result13.txt,isolated,FN-DSA-Precomputed-512,,pure_p95,0.329
result13.txt,isolated,FN-DSA-Precomputed-512,,access_avg,0.351
result13.txt,isolated,FN-DSA-Precomputed-512,,access_p95,0.448
result13.txt,isolated,FN-DSA-Precomputed-512,,refresh_avg,0.347
result13.txt,isolated,FN-DSA-Precomputed-512,,refresh_p95,0.439
result13.txt,isolated,FN-DSA-Precomputed-512,,e2e_avg,0.706
result13.txt,isolated,FN-DSA-Precomputed-512,,cpu_per_tok,0.3
result13.txt,isolated,FN-DSA-Precomputed-512,,rss_kb,34606.32
result13.txt,stress,FN-DSA-Precomputed-512,10,access_avg,0.634
result13.txt,stress,FN-DSA-Precomputed-512,10,access_p95,1.372
result13.txt,stress,FN-DSA-Precomputed-512,10,refresh_avg,0.903
result13.txt,stress,FN-DSA-Precomputed-512,10,refresh_p95,2.535
result13.txt,stress,FN-DSA-Precomputed-512,10,token_ok_s,13.3
result13.txt,stress,FN-DSA-Precomputed-512,30,access_avg,0.673
result13.txt,stress,FN-DSA-Precomputed-512,30,access_p95,1.642
result13.txt,stress,FN-DSA-Precomputed-512,30,refresh_avg,0.895
result13.txt,stress,FN-DSA-Precomputed-512,30,refresh_p95,2.618
result13.txt,stress,FN-DSA-Precomputed-512,30,token_ok_s,13.8
result13.txt,stress,FN-DSA-Precomputed-512,50,access_avg,0.845
result13.txt,stress,FN-DSA-Precomputed-512,50,access_p95,1.901
result13.txt,stress,FN-DSA-Precomputed-512,50,refresh_avg,0.872
result13.txt,stress,FN-DSA-Precomputed-512,50,refresh_p95,2.525
result13.txt,stress,FN-DSA-Precomputed-512,50,token_ok_s,14.43
result13.txt,secondary,FN-DSA-Precomputed-512,10,login_avg,384.127
result13.txt,secondary,FN-DSA-Precomputed-512,10,login_p95,695.389
result13.txt,secondary,FN-DSA-Precomputed-512,10,refresh_avg,303.671
result13.txt,secondary,FN-DSA-Precomputed-512,10,refresh_p95,601.362
result13.txt,secondary,FN-DSA-Precomputed-512,10,e2e_avg,17.607
result13.txt,secondary,FN-DSA-Precomputed-512,10,e2e_p95,39.555
result13.txt,secondary,FN-DSA-Precomputed-512,10,rps,13.3
result13.txt,secondary,FN-DSA-Precomputed-512,30,login_avg,1109.225
result13.txt,secondary,FN-DSA-Precomputed-512,30,login_p95,2062.156
result13.txt,secondary,FN-DSA-Precomputed-512,30,refresh_avg,1056.148
result13.txt,secondary,FN-DSA-Precomputed-512,30,refresh_p95,2287.17
result13.txt,secondary,FN-DSA-Precomputed-512,30,e2e_avg,19.538
result13.txt,secondary,FN-DSA-Precomputed-512,30,e2e_p95,43.691
result13.txt,secondary,FN-DSA-Precomputed-512,30,rps,13.8
result13.txt,secondary,FN-DSA-Precomputed-512,50,login_avg,1813.501
result13.txt,secondary,FN-DSA-Precomputed-512,50,login_p95,3763.735
result13.txt,secondary,FN-DSA-Precomputed-512,50,refresh_avg,1703.288
result13.txt,secondary,FN-DSA-Precomputed-512,50,refresh_p95,3497.738
result13.txt,secondary,FN-DSA-Precomputed-512,50,e2e_avg,19.43
result13.txt,secondary,FN-DSA-Precomputed-512,50,e2e_p95,41.679
result13.txt,secondary,FN-DSA-Precomputed-512,50,rps,14.43
result13.txt,isolated,FN-DSA-512,,pure_avg,0.416
result13.txt,isolated,FN-DSA-512,,pure_p95,0.516
result13.txt,isolated,FN-DSA-512,,access_avg,0.431
result13.txt,isolated,FN-DSA-512,,access_p95,0.562
result13.txt,isolated,FN-DSA-512,,refresh_avg,0.432
result13.txt,isolated,FN-DSA-512,,refresh_p95,0.558
result13.txt,isolated,FN-DSA-512,,e2e_avg,0.883
result13.txt,isolated,FN-DSA-512,,cpu_per_tok,0.6
result13.txt,isolated,FN-DSA-512,,rss_kb,34833.16
result13.txt,stress,FN-DSA-512,10,access_avg,0.75
result13.txt,stress,FN-DSA-512,10,access_p95,1.65
result13.txt,stress,FN-DSA-512,10,refresh_avg,0.826
result13.txt,stress,FN-DSA-512,10,refresh_p95,2.404
result13.txt,stress,FN-DSA-512,10,token_ok_s,13.23
result13.txt,stress,FN-DSA-512,30,access_avg,0.744
result13.txt,stress,FN-DSA-512,30,access_p95,1.728
result13.txt,stress,FN-DSA-512,30,refresh_avg,0.921
result13.txt,stress,FN-DSA-512,30,refresh_p95,2.606
result13.txt,stress,FN-DSA-512,30,token_ok_s,13.87
result13.txt,stress,FN-DSA-512,50,access_avg,2.159
result13.txt,stress,FN-DSA-512,50,access_p95,13.97
result13.txt,stress,FN-DSA-512,50,refresh_avg,0.924
result13.txt,stress,FN-DSA-512,50,refresh_p95,2.541
result13.txt,stress,FN-DSA-512,50,token_ok_s,13.93
result13.txt,secondary,FN-DSA-512,10,login_avg,388.08
result13.txt,secondary,FN-DSA-512,10,login_p95,682.771
result13.txt,secondary,FN-DSA-512,10,refresh_avg,299.679
result13.txt,secondary,FN-DSA-512,10,refresh_p95,597.487
result13.txt,secondary,FN-DSA-512,10,e2e_avg,18.594
result13.txt,secondary,FN-DSA-512,10,e2e_p95,41.836
result13.txt,secondary,FN-DSA-512,10,rps,13.23
result13.txt,secondary,FN-DSA-512,30,login_avg,1140.945
result13.txt,secondary,FN-DSA-512,30,login_p95,2249.769
result13.txt,secondary,FN-DSA-512,30,refresh_avg,1036.43
result13.txt,secondary,FN-DSA-512,30,refresh_p95,2074.491
result13.txt,secondary,FN-DSA-512,30,e2e_avg,18.147
result13.txt,secondary,FN-DSA-512,30,e2e_p95,40.199
result13.txt,secondary,FN-DSA-512,30,rps,13.87
result13.txt,secondary,FN-DSA-512,50,login_avg,1970.76
result13.txt,secondary,FN-DSA-512,50,login_p95,4218.202
result13.txt,secondary,FN-DSA-512,50,refresh_avg,1722.852
result13.txt,secondary,FN-DSA-512,50,refresh_p95,3573.738
result13.txt,secondary,FN-DSA-512,50,e2e_avg,24.805
result13.txt,secondary,FN-DSA-512,50,e2e_p95,64.731
result13.txt,secondary,FN-DSA-512,50,rps,13.93
result13.txt,isolated,HS256,,pure_avg,0.002
result13.txt,isolated,HS256,,pure_p95,0.006
result13.txt,isolated,HS256,,access_avg,0.013
result13.txt,isolated,HS256,,access_p95,0.022
result13.txt,isolated,HS256,,refresh_avg,0.012
result13.txt,isolated,HS256,,refresh_p95,0.027
result13.txt,isolated,HS256,,e2e_avg,0.027
result13.txt,isolated,HS256,,cpu_per_tok,0.1
result13.txt,isolated,HS256,,rss_kb,33810.36
result13.txt,stress,HS256,10,access_avg,0.068
result13.txt,stress,HS256,10,access_p95,0.099
result13.txt,stress,HS256,10,refresh_avg,0.009
result13.txt,stress,HS256,10,refresh_p95,0.016
result13.txt,stress,HS256,10,token_ok_s,13.73
result13.txt,stress,HS256,30,access_avg,0.089
result13.txt,stress,HS256,30,access_p95,0.167
result13.txt,stress,HS256,30,refresh_avg,0.021
result13.txt,stress,HS256,30,refresh_p95,0.012
result13.txt,stress,HS256,30,token_ok_s,14.07
result13.txt,stress,HS256,50,access_avg,0.062
result13.txt,stress,HS256,50,access_p95,0.092
result13.txt,stress,HS256,50,refresh_avg,0.014
result13.txt,stress,HS256,50,refresh_p95,0.018
result13.txt,stress,HS256,50,token_ok_s,13.97
result13.txt,secondary,HS256,10,login_avg,382.677
result13.txt,secondary,HS256,10,login_p95,669.549
result13.txt,secondary,HS256,10,refresh_avg,278.838
result13.txt,secondary,HS256,10,refresh_p95,540.552
result13.txt,secondary,HS256,10,e2e_avg,19.866
result13.txt,secondary,HS256,10,e2e_p95,45.731
result13.txt,secondary,HS256,10,rps,13.73
result13.txt,secondary,HS256,30,login_avg,1099.686
result13.txt,secondary,HS256,30,login_p95,2080.598
result13.txt,secondary,HS256,30,refresh_avg,1018.449
result13.txt,secondary,HS256,30,refresh_p95,2049.425
result13.txt,secondary,HS256,30,e2e_avg,25.602
result13.txt,secondary,HS256,30,e2e_p95,88.701
result13.txt,secondary,HS256,30,rps,14.07
result13.txt,secondary,HS256,50,login_avg,1885.296
result13.txt,secondary,HS256,50,login_p95,4145.533
result13.txt,secondary,HS256,50,refresh_avg,1806.107
result13.txt,secondary,HS256,50,refresh_p95,3916.075
result13.txt,secondary,HS256,50,e2e_avg,16.899
result13.txt,secondary,HS256,50,e2e_p95,36.16
result13.txt,secondary,HS256,50,rps,13.97
result13.txt,isolated,RS256,,pure_avg,1.093
result13.txt,isolated,RS256,,pure_p95,1.349
result13.txt,isolated,RS256,,access_avg,1.075
result13.txt,isolated,RS256,,access_p95,1.295
result13.txt,isolated,RS256,,refresh_avg,1.082
result13.txt,isolated,RS256,,refresh_p95,1.328
result13.txt,isolated,RS256,,e2e_avg,2.179
result13.txt,isolated,RS256,,cpu_per_tok,1.2
result13.txt,isolated,RS256,,rss_kb,33881.72
result13.txt,stress,RS256,10,access_avg,1.892
result13.txt,stress,RS256,10,access_p95,3.806
result13.txt,stress,RS256,10,refresh_avg,2.244
result13.txt,stress,RS256,10,refresh_p95,4.328
result13.txt,stress,RS256,10,token_ok_s,12.23
result13.txt,stress,RS256,30,access_avg,2.654
result13.txt,stress,RS256,30,access_p95,6.936
result13.txt,stress,RS256,30,refresh_avg,2.452
result13.txt,stress,RS256,30,refresh_p95,4.888
result13.txt,stress,RS256,30,token_ok_s,13.0
result13.txt,stress,RS256,50,access_avg,1.933
result13.txt,stress,RS256,50,access_p95,3.776
result13.txt,stress,RS256,50,refresh_avg,2.267
result13.txt,stress,RS256,50,refresh_p95,4.54
result13.txt,stress,RS256,50,token_ok_s,14.1
result13.txt,secondary,RS256,10,login_avg,418.429
result13.txt,secondary,RS256,10,login_p95,802.019
result13.txt,secondary,RS256,10,refresh_avg,331.393
result13.txt,secondary,RS256,10,refresh_p95,685.87
result13.txt,secondary,RS256,10,e2e_avg,21.627
result13.txt,secondary,RS256,10,e2e_p95,54.782
result13.txt,secondary,RS256,10,rps,12.23
result13.txt,secondary,RS256,30,login_avg,1248.225
result13.txt,secondary,RS256,30,login_p95,2409.043
result13.txt,secondary,RS256,30,refresh_avg,1094.792
result13.txt,secondary,RS256,30,refresh_p95,2325.462
result13.txt,secondary,RS256,30,e2e_avg,20.211
result13.txt,secondary,RS256,30,e2e_p95,40.184
result13.txt,secondary,RS256,30,rps,13.0
result13.txt,secondary,RS256,50,login_avg,1890.948
result13.txt,secondary,RS256,50,login_p95,4040.386
result13.txt,secondary,RS256,50,refresh_avg,1781.603
result13.txt,secondary,RS256,50,refresh_p95,3703.247
result13.txt,secondary,RS256,50,e2e_avg,26.548
result13.txt,secondary,RS256,50,e2e_p95,105.054
result13.txt,secondary,RS256,50,rps,14.1
result13.txt,isolated,ES256,,pure_avg,0.056
result13.txt,isolated,ES256,,pure_p95,0.102
result13.txt,isolated,ES256,,access_avg,0.057
result13.txt,isolated,ES256,,access_p95,0.077
result13.txt,isolated,ES256,,refresh_avg,0.059
result13.txt,isolated,ES256,,refresh_p95,0.086
result13.txt,isolated,ES256,,e2e_avg,0.117
result13.txt,isolated,ES256,,cpu_per_tok,0.1
result13.txt,isolated,ES256,,rss_kb,33745.48
result13.txt,stress,ES256,10,access_avg,0.175
result13.txt,stress,ES256,10,access_p95,0.27
result13.txt,stress,ES256,10,refresh_avg,0.061
result13.txt,stress,ES256,10,refresh_p95,0.079
result13.txt,stress,ES256,10,token_ok_s,13.6
result13.txt,stress,ES256,30,access_avg,0.237
result13.txt,stress,ES256,30,access_p95,0.423
result13.txt,stress,ES256,30,refresh_avg,0.063
result13.txt,stress,ES256,30,refresh_p95,0.08
result13.txt,stress,ES256,30,token_ok_s,13.77
result13.txt,stress,ES256,50,access_avg,0.209
result13.txt,stress,ES256,50,access_p95,0.447
result13.txt,stress,ES256,50,refresh_avg,0.094
result13.txt,stress,ES256,50,refresh_p95,0.099
result13.txt,stress,ES256,50,token_ok_s,13.5
result13.txt,secondary,ES256,10,login_avg,375.063
result13.txt,secondary,ES256,10,login_p95,669.657
result13.txt,secondary,ES256,10,refresh_avg,289.507
result13.txt,secondary,ES256,10,refresh_p95,564.842
result13.txt,secondary,ES256,10,e2e_avg,18.987
result13.txt,secondary,ES256,10,e2e_p95,66.531
result13.txt,secondary,ES256,10,rps,13.6
result13.txt,secondary,ES256,30,login_avg,1107.236
result13.txt,secondary,ES256,30,login_p95,2156.636
result13.txt,secondary,ES256,30,refresh_avg,1035.512
result13.txt,secondary,ES256,30,refresh_p95,2143.054
result13.txt,secondary,ES256,30,e2e_avg,20.846
result13.txt,secondary,ES256,30,e2e_p95,52.004
result13.txt,secondary,ES256,30,rps,13.77
result13.txt,secondary,ES256,50,login_avg,1964.978
result13.txt,secondary,ES256,50,login_p95,4220.266
result13.txt,secondary,ES256,50,refresh_avg,1814.773
result13.txt,secondary,ES256,50,refresh_p95,3871.79
result13.txt,secondary,ES256,50,e2e_avg,23.526
result13.txt,secondary,ES256,50,e2e_p95,51.524
result13.txt,secondary,ES256,50,rps,13.5
result13.txt,isolated,EdDSA,,pure_avg,0.031
result13.txt,isolated,EdDSA,,pure_p95,0.044
result13.txt,isolated,EdDSA,,access_avg,0.042
result13.txt,isolated,EdDSA,,access_p95,0.067
result13.txt,isolated,EdDSA,,refresh_avg,0.041
result13.txt,isolated,EdDSA,,refresh_p95,0.062
result13.txt,isolated,EdDSA,,e2e_avg,0.083
result13.txt,isolated,EdDSA,,cpu_per_tok,0.1
result13.txt,isolated,EdDSA,,rss_kb,34141.04
result13.txt,stress,EdDSA,10,access_avg,0.143
result13.txt,stress,EdDSA,10,access_p95,0.242
result13.txt,stress,EdDSA,10,refresh_avg,0.044
result13.txt,stress,EdDSA,10,refresh_p95,0.057
result13.txt,stress,EdDSA,10,token_ok_s,13.67
result13.txt,stress,EdDSA,30,access_avg,0.142
result13.txt,stress,EdDSA,30,access_p95,0.291
result13.txt,stress,EdDSA,30,refresh_avg,0.056
result13.txt,stress,EdDSA,30,refresh_p95,0.064
result13.txt,stress,EdDSA,30,token_ok_s,13.77
result13.txt,stress,EdDSA,50,access_avg,0.158
result13.txt,stress,EdDSA,50,access_p95,0.271
result13.txt,stress,EdDSA,50,refresh_avg,0.043
result13.txt,stress,EdDSA,50,refresh_p95,0.06
result13.txt,stress,EdDSA,50,token_ok_s,13.3
result13.txt,secondary,EdDSA,10,login_avg,370.552
result13.txt,secondary,EdDSA,10,login_p95,640.194
result13.txt,secondary,EdDSA,10,refresh_avg,289.426
result13.txt,secondary,EdDSA,10,refresh_p95,598.621
result13.txt,secondary,EdDSA,10,e2e_avg,24.266
result13.txt,secondary,EdDSA,10,e2e_p95,82.63
result13.txt,secondary,EdDSA,10,rps,13.67
result13.txt,secondary,EdDSA,30,login_avg,1170.407
result13.txt,secondary,EdDSA,30,login_p95,2349.216
result13.txt,secondary,EdDSA,30,refresh_avg,994.259
